,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,data_frame,cv_train_size,cv_test_size,lag_time,scoring_method,features_to_use
0,0.0012577533721923827,9.350758435330268e-05,0.001099228858947754,6.876127811124122e-05,2,{'model__n_neighbors': 2},0.6,0.6,0.6,0.6,0.4,0.8,0.6,0.8,0.4,0.4,0.5800000000000001,0.13999999999999999,1,finbert_whole_article_sentiment_df,10,5,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001221036911010742,0.00012155930656101765,0.0010399103164672851,4.2589333487565025e-05,3,{'model__n_neighbors': 3},0.6,0.4,0.4,0.6,0.4,0.6,0.2,0.6,0.6,0.4,0.48,0.13266499161421597,4,finbert_whole_article_sentiment_df,10,5,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011365652084350587,9.449899864128481e-05,0.0010336637496948242,5.616205073405481e-05,4,{'model__n_neighbors': 4},0.6,0.2,0.6,0.6,0.6,1.0,0.6,0.8,0.4,0.4,0.5800000000000001,0.208806130178211,1,finbert_whole_article_sentiment_df,10,5,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011806249618530273,0.00017400762229364853,0.001079702377319336,0.00011383353421545709,5,{'model__n_neighbors': 5},0.6,0.4,0.4,0.6,0.6,0.6,0.2,0.8,0.4,0.4,0.5000000000000001,0.16124515496597097,3,finbert_whole_article_sentiment_df,10,5,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001280069351196289,0.0001213553378058816,0.0011029005050659179,0.00011644532550408045,2,{'model__n_neighbors': 2},0.6,0.6,0.4,0.6,0.4,0.4,0.8,0.8,0.4,0.6,0.56,0.14966629547095767,1,finbert_whole_article_sentiment_df,10,5,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012670040130615234,0.00010195899104230847,0.0011185169219970702,9.775581583450766e-05,3,{'model__n_neighbors': 3},0.6,0.2,0.4,0.6,0.4,0.4,0.8,0.2,0.6,0.4,0.4600000000000001,0.18,3,finbert_whole_article_sentiment_df,10,5,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011983871459960937,0.00010220619349679192,0.0010465145111083984,5.274271643803725e-05,4,{'model__n_neighbors': 4},0.6,0.4,0.4,0.6,0.4,0.4,0.8,0.6,0.6,0.4,0.52,0.132664991614216,2,finbert_whole_article_sentiment_df,10,5,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.001152181625366211,0.00010239633599388216,0.001100015640258789,0.0001090230472063629,5,{'model__n_neighbors': 5},0.6,0.2,0.4,0.4,0.4,0.6,0.8,0.2,0.6,0.4,0.4600000000000001,0.18,3,finbert_whole_article_sentiment_df,10,5,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012926340103149414,0.0001035284768447076,0.0010834455490112305,4.9389149577176624e-05,2,{'model__n_neighbors': 2},0.4,0.6,0.6,0.8,0.6,0.4,0.4,0.6,0.6,0.6,0.5599999999999999,0.11999999999999998,2,finbert_tone_article_sentiment_df,10,5,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012442111968994141,8.053716079976358e-05,0.001069188117980957,5.828788162270591e-05,3,{'model__n_neighbors': 3},0.4,0.4,0.4,0.6,0.6,0.8,0.4,0.4,0.6,0.6,0.5199999999999999,0.132664991614216,3,finbert_tone_article_sentiment_df,10,5,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011479616165161132,6.447346673627317e-05,0.001066279411315918,9.486297763850055e-05,4,{'model__n_neighbors': 4},0.4,0.6,0.8,0.8,0.6,0.6,0.8,0.6,0.4,0.6,0.6199999999999999,0.14,1,finbert_tone_article_sentiment_df,10,5,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0010959148406982423,0.00010850603200318566,0.001054692268371582,7.370960528882237e-05,5,{'model__n_neighbors': 5},0.4,0.6,0.4,0.8,0.6,0.6,0.4,0.2,0.4,0.6,0.5,0.161245154965971,4,finbert_tone_article_sentiment_df,10,5,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012953519821166993,9.096663659359383e-05,0.0010937213897705077,6.541123105979062e-05,2,{'model__n_neighbors': 2},0.4,0.6,0.6,0.8,0.6,0.4,0.6,0.2,0.4,0.4,0.5000000000000001,0.16124515496597097,3,finbert_tone_article_sentiment_df,10,5,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012954950332641601,7.860339473175295e-05,0.0011360883712768556,7.738645830635823e-05,3,{'model__n_neighbors': 3},0.4,0.6,0.6,0.6,0.6,0.4,0.4,0.2,0.6,0.4,0.4800000000000001,0.132664991614216,4,finbert_tone_article_sentiment_df,10,5,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0012824058532714844,0.0002262319662952895,0.001118040084838867,0.0001248993996577002,4,{'model__n_neighbors': 4},0.4,0.6,0.6,0.8,0.6,0.4,1.0,0.2,0.4,0.6,0.5599999999999999,0.21540659228538014,1,finbert_tone_article_sentiment_df,10,5,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011705875396728516,0.0001494046863318803,0.0011345148086547852,8.640871188904786e-05,5,{'model__n_neighbors': 5},0.4,0.6,0.6,0.6,0.6,0.6,0.8,0.2,0.6,0.6,0.5599999999999999,0.14966629547095764,1,finbert_tone_article_sentiment_df,10,5,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012679338455200196,0.00011618367311647147,0.0011084794998168946,0.000139974451328792,2,{'model__n_neighbors': 2},0.4,0.6,0.8,0.6,0.6,0.4,0.8,0.4,0.6,0.4,0.5599999999999999,0.14966629547095767,3,finbert_tone_article_sentiment_df,10,5,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012681961059570312,0.00010925908519210781,0.0010811805725097657,5.941942045518052e-05,3,{'model__n_neighbors': 3},0.8,0.4,0.8,0.4,0.6,0.8,1.0,0.0,0.6,0.4,0.5800000000000001,0.2749545416973504,1,finbert_tone_article_sentiment_df,10,5,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011853218078613282,0.00011151019185216235,0.0010591983795166016,4.974364685865969e-05,4,{'model__n_neighbors': 4},0.4,0.6,0.6,0.6,0.6,0.6,1.0,0.4,0.6,0.4,0.58,0.16613247725836147,2,finbert_tone_article_sentiment_df,10,5,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011279821395874024,0.00010221115714113767,0.001134943962097168,0.0001976244698980799,5,{'model__n_neighbors': 5},0.6,0.6,0.6,0.6,0.4,0.6,0.8,0.2,0.6,0.4,0.54,0.15620499351813308,4,finbert_tone_article_sentiment_df,10,5,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013128042221069336,6.093608090488175e-05,0.0011019706726074219,4.977812241900534e-05,2,{'model__n_neighbors': 2},0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.6,0.8,0.4,0.58,0.10770329614269007,2,finbert_tone_article_sentiment_df,10,5,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.00133819580078125,0.00011408745300685876,0.0011077165603637696,3.179121110075651e-05,3,{'model__n_neighbors': 3},0.6,0.6,0.4,0.6,0.4,0.6,0.4,0.4,0.6,0.4,0.5,0.09999999999999998,3,finbert_tone_article_sentiment_df,10,5,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011786699295043945,9.040686964823e-05,0.0010509967803955078,6.360870071020529e-05,4,{'model__n_neighbors': 4},0.8,0.6,0.4,0.6,0.6,0.6,0.6,0.8,0.4,0.4,0.5800000000000001,0.13999999999999999,1,finbert_tone_article_sentiment_df,10,5,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.00115203857421875,0.00011645286970198816,0.0011084318161010743,9.706778158216846e-05,5,{'model__n_neighbors': 5},0.6,0.4,0.4,0.6,0.6,0.6,0.2,0.6,0.4,0.4,0.4800000000000001,0.132664991614216,4,finbert_tone_article_sentiment_df,10,5,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0016831398010253907,0.0003578321382162954,0.0015440940856933593,0.00042835719627908953,2,{'model__n_neighbors': 2},0.6,0.8,0.4,0.4,0.4,0.4,0.8,1.0,0.6,0.6,0.6,0.2,1,finbert_tone_article_sentiment_df,10,5,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0017265081405639648,0.00048511330369307,0.0013355016708374023,0.0001411168634159702,3,{'model__n_neighbors': 3},0.8,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4800000000000001,0.132664991614216,4,finbert_tone_article_sentiment_df,10,5,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0013993501663208008,0.0001596156404922328,0.0012239933013916016,0.00011552465415419662,4,{'model__n_neighbors': 4},0.8,0.6,0.4,0.4,0.4,0.4,0.8,1.0,0.4,0.4,0.5600000000000002,0.2154065922853802,2,finbert_tone_article_sentiment_df,10,5,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0014465808868408202,0.00048056142529667,0.001319289207458496,0.00010775682376717351,5,{'model__n_neighbors': 5},0.6,0.6,0.4,0.4,0.4,0.6,0.8,0.2,0.6,0.4,0.5,0.161245154965971,3,finbert_tone_article_sentiment_df,10,5,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001469874382019043,9.922003079145404e-05,0.001519155502319336,0.0004044320689655744,2,{'model__n_neighbors': 2},0.4,0.6,0.4,0.8,0.6,0.2,0.2,0.8,0.6,0.6,0.5199999999999999,0.20396078054371142,1,finbert_tone_article_sentiment_df,10,5,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001581883430480957,0.000154054288034612,0.0014092445373535157,0.00029976476701578476,3,{'model__n_neighbors': 3},0.4,0.2,0.4,0.8,0.4,0.4,0.2,0.2,0.8,0.4,0.4200000000000001,0.20880613017821104,4,finbert_tone_article_sentiment_df,10,5,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001668834686279297,0.000328116568656126,0.0014886140823364257,0.0004376731627518597,4,{'model__n_neighbors': 4},0.4,0.6,0.6,0.8,0.6,0.4,0.2,0.4,0.4,0.6,0.5,0.161245154965971,2,finbert_tone_article_sentiment_df,10,5,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0014397144317626954,0.0002810107249698137,0.0013667583465576173,0.0002621692195395966,5,{'model__n_neighbors': 5},0.4,0.6,0.4,0.8,0.6,0.4,0.2,0.2,0.4,0.6,0.45999999999999996,0.18,3,finbert_tone_article_sentiment_df,10,5,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0015485286712646484,0.000176628007841802,0.0014349460601806641,0.00029260853356977444,2,{'model__n_neighbors': 2},0.4,0.6,0.6,0.6,0.6,0.4,0.8,0.2,0.4,0.2,0.4800000000000001,0.1833030277982336,4,finbert_tone_article_sentiment_df,10,5,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0021323680877685545,0.0005552945885589387,0.001830744743347168,0.0006097704204106295,3,{'model__n_neighbors': 3},0.6,0.6,0.6,0.6,0.4,0.8,0.4,0.2,0.6,0.6,0.5399999999999999,0.15620499351813308,2,finbert_tone_article_sentiment_df,10,5,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0013900041580200196,0.0001572180071988046,0.0014420270919799805,0.0003469476641161777,4,{'model__n_neighbors': 4},0.4,0.6,0.6,0.6,0.6,0.4,0.8,0.2,0.2,0.6,0.5,0.18439088914585774,3,finbert_tone_article_sentiment_df,10,5,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0014828681945800782,0.0005360857863017091,0.0012755155563354491,0.00029270524668431613,5,{'model__n_neighbors': 5},0.6,0.6,0.6,0.6,0.6,0.4,0.8,0.2,0.6,0.6,0.5599999999999999,0.14966629547095764,1,finbert_tone_article_sentiment_df,10,5,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0014627218246459962,0.00010566766565313282,0.0012823581695556641,0.0001619005477807953,2,{'model__n_neighbors': 2},0.4,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.5999999999999999,0.0894427190999916,3,finbert_tone_article_sentiment_df,10,5,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001361846923828125,0.00024356375748062548,0.0011348247528076172,0.00010989590374078248,3,{'model__n_neighbors': 3},0.6,0.4,0.6,0.8,0.6,0.6,0.6,0.4,0.6,0.4,0.5599999999999999,0.12,4,finbert_tone_article_sentiment_df,10,5,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0013071775436401367,0.00013555684747267426,0.0012478590011596679,0.0002611198428932761,4,{'model__n_neighbors': 4},0.4,0.6,0.6,0.6,0.6,0.4,0.8,0.8,0.6,0.8,0.62,0.14,1,finbert_tone_article_sentiment_df,10,5,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.001255202293395996,0.00018107319120272864,0.0012379884719848633,0.00019473153986896284,5,{'model__n_neighbors': 5},0.6,0.8,0.6,0.6,0.2,0.6,0.8,1.0,0.6,0.4,0.6199999999999999,0.208806130178211,2,finbert_tone_article_sentiment_df,10,5,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0014413833618164063,0.00011510636652431386,0.0013088464736938476,0.00021163239778812209,2,{'model__n_neighbors': 2},0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.8,0.8,0.4,0.5599999999999999,0.14966629547095767,1,finbert_tone_article_sentiment_df,10,5,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0017073869705200196,0.00035671162934757975,0.0014057159423828125,0.0004180225793895151,3,{'model__n_neighbors': 3},0.6,0.6,0.4,0.6,0.4,0.6,0.2,0.6,1.0,0.4,0.54,0.2009975124224178,2,finbert_tone_article_sentiment_df,10,5,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001527881622314453,0.0003156837050835964,0.001280808448791504,0.0001584355393921493,4,{'model__n_neighbors': 4},0.6,0.4,0.2,0.6,0.6,0.4,0.6,0.8,0.4,0.4,0.5000000000000001,0.16124515496597097,3,finbert_tone_article_sentiment_df,10,5,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.001520085334777832,0.00023740878959780653,0.001365804672241211,0.00018339259389868804,5,{'model__n_neighbors': 5},0.6,0.6,0.4,0.6,0.6,0.4,0.4,0.6,0.2,0.4,0.4800000000000001,0.13266499161421597,4,finbert_tone_article_sentiment_df,10,5,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0014558553695678711,0.0001368409681310087,0.0012795448303222657,0.00016412516791418878,2,{'model__n_neighbors': 2},0.4,0.8,0.4,0.6,0.4,0.4,0.8,0.8,0.4,0.6,0.56,0.17435595774162696,1,finbert_tone_article_sentiment_df,10,5,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0014590740203857422,0.00012936627254023532,0.0013113021850585938,0.0001311627261009146,3,{'model__n_neighbors': 3},0.6,0.6,0.4,0.2,0.4,0.4,0.8,0.4,0.6,0.4,0.48,0.16,4,finbert_tone_article_sentiment_df,10,5,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001560354232788086,0.00033425098117872965,0.0013950347900390625,0.00040457831417389637,4,{'model__n_neighbors': 4},0.6,0.6,0.4,0.2,0.4,0.4,0.8,0.6,0.4,0.4,0.4800000000000001,0.16,3,finbert_tone_article_sentiment_df,10,5,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0012050628662109374,0.0002138192051072936,0.0011070966720581055,0.00011999122944112437,5,{'model__n_neighbors': 5},0.6,0.6,0.4,0.4,0.4,0.6,0.8,0.2,0.6,0.6,0.5199999999999999,0.16,2,finbert_tone_article_sentiment_df,10,5,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0014091968536376954,8.760292856155915e-05,0.001176309585571289,9.186641283066114e-05,2,{'model__n_neighbors': 2},0.4,0.6,0.6,0.4,0.6,0.2,0.8,0.4,0.8,0.6,0.5399999999999999,0.18,2,finbert_summary_sentiment_df,15,5,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001410698890686035,0.00012801174869535133,0.0012150287628173828,0.000187777019861275,3,{'model__n_neighbors': 3},0.4,0.6,0.6,0.6,0.8,0.2,0.6,0.2,0.6,0.6,0.5199999999999999,0.18330302779823363,3,finbert_summary_sentiment_df,15,5,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0012314558029174806,0.00020684999850396023,0.0011121034622192383,0.00017795685562505207,4,{'model__n_neighbors': 4},0.4,0.6,0.6,0.8,0.6,0.4,0.8,0.2,0.4,0.6,0.54,0.18,1,finbert_summary_sentiment_df,15,5,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0013448476791381836,0.00041449496206967073,0.001050877571105957,0.0001306792676473767,5,{'model__n_neighbors': 5},0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.2,0.4,0.6,0.44000000000000006,0.11999999999999998,4,finbert_summary_sentiment_df,15,5,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0015443801879882813,0.00023995377756738664,0.0012714147567749023,0.00020073723167089434,2,{'model__n_neighbors': 2},0.4,0.6,0.6,0.8,0.6,0.2,0.8,0.6,0.4,0.6,0.5599999999999999,0.17435595774162693,1,finbert_summary_sentiment_df,15,5,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001342439651489258,6.172474213446488e-05,0.0011622905731201172,0.00011523576714520339,3,{'model__n_neighbors': 3},0.4,0.4,0.6,0.8,0.4,0.4,0.4,0.2,0.6,0.4,0.4600000000000001,0.1562049935181331,4,finbert_summary_sentiment_df,15,5,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011614561080932617,6.649760880016367e-05,0.0011020660400390624,0.00016119325500534248,4,{'model__n_neighbors': 4},0.4,0.6,0.6,0.8,0.6,0.2,0.6,0.6,0.6,0.6,0.5599999999999999,0.14966629547095764,1,finbert_summary_sentiment_df,15,5,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011726617813110352,0.00014973443195952796,0.00101470947265625,9.865604084110537e-05,5,{'model__n_neighbors': 5},0.4,0.4,0.2,0.8,0.8,0.4,0.6,0.8,0.6,0.6,0.5599999999999999,0.19595917942265426,1,finbert_summary_sentiment_df,15,5,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012766599655151367,0.00010974311890355062,0.001095724105834961,8.893433578813959e-05,2,{'model__n_neighbors': 2},0.4,0.6,0.6,0.6,0.6,0.2,0.6,0.8,0.6,0.6,0.5599999999999999,0.14966629547095764,1,finbert_summary_sentiment_df,15,5,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0013051033020019531,0.00014859239737209784,0.0011783123016357421,0.00013658408395020405,3,{'model__n_neighbors': 3},0.4,0.6,0.4,0.8,0.6,0.6,0.2,0.8,0.4,0.4,0.5200000000000001,0.1833030277982336,3,finbert_summary_sentiment_df,15,5,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0012353897094726563,0.00013276302558611668,0.0011608123779296875,0.0001911588010602173,4,{'model__n_neighbors': 4},0.2,0.4,0.6,0.8,0.6,0.4,0.6,1.0,0.4,0.4,0.54,0.22,2,finbert_summary_sentiment_df,15,5,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0012205839157104492,0.0001517858979931998,0.0010239601135253907,8.175246184046507e-05,5,{'model__n_neighbors': 5},0.4,0.4,0.6,0.2,0.6,0.4,0.2,0.8,0.4,0.4,0.44000000000000006,0.17435595774162693,4,finbert_summary_sentiment_df,15,5,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012840747833251954,0.00010715507068997553,0.0010670661926269532,5.722663766562885e-05,2,{'model__n_neighbors': 2},0.6,0.6,0.4,0.6,0.6,0.2,0.6,0.8,0.4,0.6,0.54,0.15620499351813308,2,finbert_summary_sentiment_df,15,5,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012101173400878907,6.655169257451829e-05,0.0010492563247680663,4.858236496057387e-05,3,{'model__n_neighbors': 3},0.6,0.6,0.4,0.6,0.6,0.4,0.6,0.6,0.4,0.4,0.5200000000000001,0.0979795897113271,3,finbert_summary_sentiment_df,15,5,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0012107372283935546,0.00010538747387919877,0.0010535478591918944,4.7466193203067296e-05,4,{'model__n_neighbors': 4},0.6,0.4,0.6,0.6,0.6,0.4,0.6,0.8,0.4,0.6,0.5599999999999999,0.12,1,finbert_summary_sentiment_df,15,5,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0012260913848876954,0.0001179256565847277,0.0010780096054077148,6.469480565658694e-05,5,{'model__n_neighbors': 5},0.6,0.4,0.8,0.6,0.4,0.4,0.2,0.6,0.4,0.6,0.5,0.161245154965971,4,finbert_summary_sentiment_df,15,5,20,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0015330314636230469,9.862768882025954e-05,0.0012671709060668944,0.00023548936170458346,2,{'model__n_neighbors': 2},1.0,0.4,0.8,0.4,0.4,0.4,0.8,0.8,0.4,0.4,0.5800000000000001,0.22715633383201095,2,finbert_summary_sentiment_df,15,5,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0015883445739746094,0.0003654306979803111,0.001204681396484375,5.2471569084651385e-05,3,{'model__n_neighbors': 3},0.6,0.4,0.4,0.4,0.4,0.4,0.8,0.2,0.6,0.4,0.4600000000000001,0.1562049935181331,4,finbert_summary_sentiment_df,15,5,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011800527572631836,0.00011363051741030359,0.0010522127151489258,4.8509604049779406e-05,4,{'model__n_neighbors': 4},1.0,0.4,0.6,0.4,0.6,0.4,0.8,0.8,0.6,0.4,0.6,0.2,1,finbert_summary_sentiment_df,15,5,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0013309240341186524,0.00010114327890633548,0.0011944293975830079,0.00011764524589098093,5,{'model__n_neighbors': 5},0.6,0.6,0.6,0.4,0.4,0.6,0.8,0.2,0.6,0.6,0.5399999999999999,0.15620499351813308,3,finbert_summary_sentiment_df,15,5,60,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0014080047607421876,0.00012078865954462114,0.001233530044555664,0.00012395105626672922,2,{'model__n_neighbors': 2},0.4,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.5599999999999999,0.07999999999999999,1,finbert_tone_summary_sentiment_df,15,5,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0014165401458740234,0.00017847060622141575,0.0012161016464233398,0.00013946476312853623,3,{'model__n_neighbors': 3},0.8,0.8,0.6,0.8,0.4,0.4,0.2,0.2,0.6,0.6,0.5399999999999999,0.22,2,finbert_tone_summary_sentiment_df,15,5,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0012879371643066406,0.0001248765872793908,0.0011090755462646485,7.32801756095058e-05,4,{'model__n_neighbors': 4},0.4,0.6,0.6,0.8,0.6,0.8,0.2,0.2,0.4,0.2,0.48,0.22271057451320087,4,finbert_tone_summary_sentiment_df,15,5,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0012768745422363282,0.00014774779148466578,0.0011918067932128907,0.00015161988802457174,5,{'model__n_neighbors': 5},0.6,0.4,0.6,1.0,0.6,0.8,0.2,0.2,0.4,0.4,0.5200000000000001,0.24000000000000002,3,finbert_tone_summary_sentiment_df,15,5,5,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013279914855957031,8.282985362481245e-05,0.0011510372161865235,0.000150881923934027,2,{'model__n_neighbors': 2},0.6,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.2,0.4,0.44000000000000006,0.11999999999999998,4,finbert_tone_summary_sentiment_df,15,5,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001345348358154297,6.554783680291205e-05,0.0011354207992553711,4.309827836312072e-05,3,{'model__n_neighbors': 3},0.8,0.4,1.0,0.8,0.6,0.6,0.2,0.2,0.6,0.4,0.5599999999999999,0.24979991993593592,3,finbert_tone_summary_sentiment_df,15,5,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001240086555480957,0.00010960281529097511,0.0011058568954467774,0.00010660809117580107,4,{'model__n_neighbors': 4},0.4,0.6,0.8,0.8,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.1264911064067352,1,finbert_tone_summary_sentiment_df,15,5,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0012226343154907227,0.00016671090579690697,0.0010424137115478515,7.778577784402057e-05,5,{'model__n_neighbors': 5},0.6,0.6,0.8,0.8,0.6,0.6,0.0,0.6,0.6,0.6,0.5799999999999998,0.208806130178211,2,finbert_tone_summary_sentiment_df,15,5,10,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013198614120483398,0.00012467625152860927,0.0010919570922851562,9.112194654674803e-05,2,{'model__n_neighbors': 2},0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.4,0.4,0.6,0.1264911064067352,1,finbert_tone_summary_sentiment_df,15,5,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012410640716552734,9.137910780269547e-05,0.0010941028594970703,7.375739913621238e-05,3,{'model__n_neighbors': 3},0.4,0.6,0.6,0.6,0.4,0.8,0.4,0.2,0.2,0.4,0.4600000000000001,0.18,4,finbert_tone_summary_sentiment_df,15,5,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011800050735473633,9.931861273819344e-05,0.0010431051254272462,5.300527620157984e-05,4,{'model__n_neighbors': 4},0.4,0.6,0.6,0.8,0.6,0.8,0.4,0.8,0.4,0.6,0.6,0.15491933384829668,1,finbert_tone_summary_sentiment_df,15,5,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011955499649047852,0.00017398726290324308,0.0009880781173706055,6.006331869358108e-05,5,{'model__n_neighbors': 5},0.2,0.6,0.6,0.4,0.6,0.6,0.4,0.6,0.4,0.4,0.4800000000000001,0.132664991614216,3,finbert_tone_summary_sentiment_df,15,5,15,accuracy,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
