,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_leaf_nodes,param_model__n_estimators,param_model__random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,data_frame,cv_train_size,cv_test_size,lag_time,scoring_method,features_to_use
2,0.03974294662475586,0.007394103472940508,0.001846480369567871,4.8150053154434594e-05,,,100,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': None, 'model__n_estimators': 100, 'model__random_state': 1337}",-7.146223266601561,-6.53122244262695,-14.185268463134765,-2.8412119445800728,-2.206683654785155,-3.624351013183593,-1.722145660400389,-3.6408561096191363,-12.168508422851563,-13.849611267089841,-6.791608224487303,4.646198434196984,4,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.006211709976196289,0.0028084151037804303,0.0007181167602539062,5.3239140977517796e-05,,5,10,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 5, 'model__n_estimators': 10, 'model__random_state': 1337}",-7.725261433919281,-7.478015518188471,-13.038297246297185,-3.1753913574218755,-1.9354286702473984,-3.6316878051757784,-2.315984853108728,-3.554249420166019,-11.874962005615226,-14.231736297607416,-6.896101460774737,4.456535515477947,14,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
4,0.009784364700317382,0.0015521251557026703,0.001642131805419922,0.0013584251677495548,,5,20,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 5, 'model__n_estimators': 20, 'model__random_state': 1337}",-7.223286158243832,-7.38366235605875,-14.238612904866518,-3.4092368621826212,-2.075919774373375,-3.504990585327147,-1.9306255137125619,-3.6699538243611642,-11.694736836751298,-14.6148137664795,-6.974583858235675,4.6771471557284725,23,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
5,0.03676497936248779,0.003935490925309076,0.0017844676971435548,4.202558786155886e-05,,5,100,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 5, 'model__n_estimators': 100, 'model__random_state': 1337}",-7.188809890747092,-6.585247903951,-14.205100886027003,-2.836091489156087,-2.2181764328002886,-3.630243186950679,-1.7466756673177144,-3.67994183095297,-12.084102023315438,-13.781300728861492,-6.795569004007976,4.6229513773688735,5,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
6,0.006860280036926269,0.0021445806227831272,0.0011177301406860352,0.0008958317967975991,,10,10,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 10, 'model__n_estimators': 10, 'model__random_state': 1337}",-7.453914794921877,-7.297455444335935,-12.951981506347659,-3.184479980468751,-1.900856933593758,-3.6728961181640614,-2.2836889648437477,-3.508208007812493,-11.893239135742181,-14.29797485351562,-6.844469573974609,4.458118500790656,10,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
7,0.010181856155395509,0.002709283710050164,0.00113372802734375,0.0008276577800535831,,10,20,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 10, 'model__n_estimators': 20, 'model__random_state': 1337}",-7.09815643310547,-7.293489837646485,-14.172556304931641,-3.412829132080077,-2.0350105285644533,-3.5299172973632835,-1.904527893066404,-3.6033953857421865,-11.637228240966788,-14.560888519287108,-6.92479995727539,4.660652889473958,16,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
8,0.037519073486328124,0.0037502837697273865,0.001888871192932129,0.00021549490012890722,,10,100,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 10, 'model__n_estimators': 100, 'model__random_state': 1337}",-7.146124328613274,-6.571200988769528,-14.164366912841796,-2.8171574707031253,-2.1817171630859375,-3.63349282836914,-1.7558582763671893,-3.6280253906250097,-12.097177795410158,-13.853305877685552,-6.784842703247071,4.636120116248089,2,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
9,0.006006622314453125,0.0018674265396548318,0.0007518768310546875,5.053205150941979e-05,2,,10,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': None, 'model__n_estimators': 10, 'model__random_state': 1337}",-7.767977572486524,-7.519871495564774,-13.176617711385092,-3.169454302833208,-1.8176549682617236,-3.7015446065266873,-2.2834368678501678,-3.4968225097656274,-12.044269111269978,-14.368285964965821,-6.934593511090961,4.534666247622731,18,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
10,0.010509181022644042,0.00306136775904103,0.0010733842849731446,0.0005350184466696116,2,,20,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': None, 'model__n_estimators': 20, 'model__random_state': 1337}",-7.329279313587017,-7.4686417287190805,-14.381093996683756,-3.41783358110701,-1.979435976664223,-3.559539408365879,-1.9129962608700737,-3.657461469014487,-11.751809192475804,-14.55581661551339,-7.001390754300073,4.705353906262682,25,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
11,0.041836905479431155,0.008100165776295501,0.0018169879913330078,5.500260296166544e-05,2,,100,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': None, 'model__n_estimators': 100, 'model__random_state': 1337}",-7.27373812535605,-6.641053092302593,-14.400262077840143,-2.8881740744091244,-2.1579775095621643,-3.6861771529424745,-1.7537888174874525,-3.723402106766474,-12.107334086318223,-13.774490422094441,-6.840639746507914,4.65064319139121,7,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
12,0.005526876449584961,0.001860953618681447,0.0007649660110473633,0.00018360924987490635,2,5,10,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 5, 'model__n_estimators': 10, 'model__random_state': 1337}",-7.767977572486524,-7.519871495564774,-13.176617711385092,-3.169454302833208,-1.8176549682617236,-3.7015446065266873,-2.2834368678501678,-3.4968225097656274,-12.044269111269978,-14.368285964965821,-6.934593511090961,4.534666247622731,18,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
13,0.009707188606262207,0.002328362676696554,0.001050114631652832,0.0005733660914812064,2,5,20,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 5, 'model__n_estimators': 20, 'model__random_state': 1337}",-7.329279313587017,-7.4686417287190805,-14.381093996683756,-3.41783358110701,-1.979435976664223,-3.559539408365879,-1.9129962608700737,-3.657461469014487,-11.751809192475804,-14.55581661551339,-7.001390754300073,4.705353906262682,25,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
14,0.03929958343505859,0.0067464190793823185,0.0018088340759277344,5.376651378443901e-05,2,5,100,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 5, 'model__n_estimators': 100, 'model__random_state': 1337}",-7.27373812535605,-6.641053092302593,-14.400262077840143,-2.8881740744091244,-2.1579775095621643,-3.6861771529424745,-1.7537888174874525,-3.723402106766474,-12.107334086318223,-13.774490422094441,-6.840639746507914,4.65064319139121,7,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
15,0.005222868919372558,0.0015268834467548219,0.001241445541381836,0.0014310778847548744,2,10,10,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 10, 'model__n_estimators': 10, 'model__random_state': 1337}",-7.767977572486524,-7.519871495564774,-13.176617711385092,-3.169454302833208,-1.8176549682617236,-3.7015446065266873,-2.2834368678501678,-3.4968225097656274,-12.044269111269978,-14.368285964965821,-6.934593511090961,4.534666247622731,18,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
16,0.009417510032653809,0.0026874127252177215,0.0012552738189697266,0.001204559627364734,2,10,20,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 10, 'model__n_estimators': 20, 'model__random_state': 1337}",-7.329279313587017,-7.4686417287190805,-14.381093996683756,-3.41783358110701,-1.979435976664223,-3.559539408365879,-1.9129962608700737,-3.657461469014487,-11.751809192475804,-14.55581661551339,-7.001390754300073,4.705353906262682,25,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
17,0.03842029571533203,0.004986669090314702,0.0023213863372802735,0.0015595269451605166,2,10,100,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 10, 'model__n_estimators': 100, 'model__random_state': 1337}",-7.27373812535605,-6.641053092302593,-14.400262077840143,-2.8881740744091244,-2.1579775095621643,-3.6861771529424745,-1.7537888174874525,-3.723402106766474,-12.107334086318223,-13.774490422094441,-6.840639746507914,4.65064319139121,7,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
18,0.005334329605102539,0.0013193721140688046,0.0012424230575561524,0.0012265729798882866,5,,10,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': None, 'model__n_estimators': 10, 'model__random_state': 1337}",-7.653012084960937,-7.20643371582031,-12.992832946777344,-3.1543371582031225,-2.0059588623046865,-3.6625833129882834,-2.117508544921873,-3.4142840576171865,-12.01440551757812,-14.344534606933598,-6.856589080810546,4.503641549998531,12,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
19,0.008851051330566406,0.001164674588089211,0.0010448217391967774,0.000575042769328673,5,,20,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': None, 'model__n_estimators': 20, 'model__random_state': 1337}",-7.189277648925787,-7.229535980224614,-14.19635269165039,-3.3914448038736964,-2.0658465576171863,-3.5251576232910167,-1.865262908935557,-3.518323211669923,-11.763648529052727,-14.606415710449227,-6.9351265665690125,4.693756439082437,21,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
20,0.036736464500427245,0.002666750816060756,0.0021515369415283205,0.0009237056016286794,5,,100,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': None, 'model__n_estimators': 100, 'model__random_state': 1337}",-7.146223266601561,-6.531129913330074,-14.185268463134765,-2.8407013549804616,-2.206683654785155,-3.624351013183593,-1.722145660400389,-3.6408015747070293,-12.168508422851563,-13.849611267089841,-6.791542459106443,4.64624606569053,3,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
21,0.006412053108215332,0.0027731860163404277,0.0007285594940185547,6.27387788479439e-05,5,5,10,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': 5, 'model__n_estimators': 10, 'model__random_state': 1337}",-7.725261433919281,-7.478015518188471,-13.038297246297185,-3.1753913574218755,-1.9354286702473984,-3.6316878051757784,-2.315984853108728,-3.554249420166019,-11.874962005615226,-14.231736297607416,-6.896101460774737,4.456535515477947,14,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
22,0.0103302001953125,0.0028082100170105898,0.0009133100509643554,6.173789604483648e-05,5,5,20,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': 5, 'model__n_estimators': 20, 'model__random_state': 1337}",-7.223286158243832,-7.38366235605875,-14.238612904866518,-3.4092368621826212,-2.075919774373375,-3.504990585327147,-1.9306255137125619,-3.6699538243611642,-11.694736836751298,-14.6148137664795,-6.974583858235675,4.6771471557284725,23,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
23,0.045377588272094725,0.004766148548731682,0.0023517847061157227,0.001239684066848848,5,5,100,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': 5, 'model__n_estimators': 100, 'model__random_state': 1337}",-7.188809890747092,-6.585247903951,-14.205100886027003,-2.836091489156087,-2.2181764328002886,-3.630243186950679,-1.7466756673177144,-3.67994183095297,-12.084102023315438,-13.781300728861492,-6.795569004007976,4.6229513773688735,5,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
24,0.005875730514526367,0.0016894139315036679,0.0007594347000122071,4.5057333177274784e-05,5,10,10,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': 10, 'model__n_estimators': 10, 'model__random_state': 1337}",-7.453914794921877,-7.297455444335935,-12.951981506347659,-3.184479980468751,-1.900856933593758,-3.6728961181640614,-2.2836889648437477,-3.5092987060546816,-11.893239135742181,-14.29797485351562,-6.844578643798828,4.458036888949308,11,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
25,0.00945737361907959,0.001124545409083711,0.000953841209411621,7.387814691725477e-05,5,10,20,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': 10, 'model__n_estimators': 20, 'model__random_state': 1337}",-7.09815643310547,-7.293489837646485,-14.172556304931641,-3.413060557047527,-2.0350105285644533,-3.5299172973632835,-1.904527893066404,-3.6039407348632837,-11.637228240966788,-14.560888519287108,-6.924877634684245,4.660596589350438,17,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
26,0.040258932113647464,0.0043010501662817955,0.0018758535385131835,6.0139303729169e-05,5,10,100,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': 10, 'model__n_estimators': 100, 'model__random_state': 1337}",-7.146124328613274,-6.571108459472652,-14.164366912841796,-2.816646881103509,-2.1817171630859375,-3.63349282836914,-1.7558582763671893,-3.6282980651855494,-12.097177795410158,-13.853305877685552,-6.784809658813477,4.636145676548726,1,bert_topic_article_sentiment_df,10,5,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.00495917797088623,0.00012873874970428835,0.0007510185241699219,2.757421931228821e-05,,,10,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': None, 'model__n_estimators': 10, 'model__random_state': 1337}",-3.543321533203124,-4.408924560546876,-3.3367895507812535,-3.091916809082028,-1.295550231933595,-5.117229919433595,-1.9378732299804653,-3.9750848388671898,-5.46384857177735,-4.458952941894529,-3.6629492187500006,1.251915918668202,2,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.008360695838928223,0.00018130578588072344,0.0008786439895629883,2.7437420987752944e-05,,,20,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': None, 'model__n_estimators': 20, 'model__random_state': 1337}",-3.8607081604003897,-4.231838226318359,-3.2533035278320312,-2.9823574829101576,-1.090104827880856,-4.777050628662107,-2.907511749267576,-3.8639486694335856,-5.244058380126949,-4.687083892822261,-3.689796554565427,1.1404887102469439,4,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.04279980659484863,0.015607712717998053,0.0021645545959472655,0.0010170721625440934,,,100,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': None, 'model__n_estimators': 100, 'model__random_state': 1337}",-3.8336405639648374,-4.148035339355471,-3.749802062988283,-2.52430419921875,-1.0268588867187531,-5.516414489746092,-2.9304542541503906,-4.117089141845701,-5.343474731445309,-4.593031036376954,-3.7783104705810544,1.274822876762929,12,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.00548398494720459,0.0008734194170987829,0.0008305788040161132,0.00024766331796183407,,5,10,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 5, 'model__n_estimators': 10, 'model__random_state': 1337}",-3.944556225004652,-4.313734222412103,-3.5549474868774267,-3.107303080240888,-1.3646884985657095,-4.732685647893999,-1.679624798002692,-3.9854569610111357,-7.3003000104389795,-4.643307164510082,-3.862660409495767,1.5836581981711204,26,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
4,0.00951836109161377,0.003185711901782407,0.0008663654327392579,5.6754119286717256e-05,,5,20,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 5, 'model__n_estimators': 20, 'model__random_state': 1337}",-4.101793818519229,-4.037889793395999,-3.5831341872442293,-2.787234194437667,-1.2961414758460137,-4.515866128114243,-2.794422024962188,-3.844441698952335,-6.296133731753974,-4.851988192966985,-3.8109045246192865,1.278729996894339,19,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
5,0.07132067680358886,0.02914337084542888,0.0076932191848754885,0.011799275702015602,,5,100,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 5, 'model__n_estimators': 100, 'model__random_state': 1337}",-3.94683899694445,-4.149057841783616,-3.884809307742427,-2.5480129590209115,-1.1056456762456208,-5.335901971800053,-2.8059489502976986,-4.169891465289828,-5.6306477329017355,-4.7889336762927766,-3.8365688578319115,1.2952780642112423,24,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
6,0.015282607078552246,0.008035122620380863,0.001613283157348633,0.001125062368829192,,10,10,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 10, 'model__n_estimators': 10, 'model__random_state': 1337}",-3.816894022623694,-4.263963724772145,-3.6110797627766997,-3.1219593098958285,-1.3025664978027407,-4.840615091959637,-2.0595514322916757,-3.9271079813639345,-6.574532750447577,-4.473381673177085,-3.799165224711102,1.3866440493230134,16,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
7,0.019258451461791993,0.017770265583415948,0.0022773027420043947,0.0028535070702922732,,10,20,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 10, 'model__n_estimators': 20, 'model__random_state': 1337}",-4.069306856791172,-4.179336140950516,-3.5114069112141975,-2.904466796875005,-1.1533238232930443,-4.668056365966794,-2.9611567459106425,-3.820315511067707,-5.9448011652628505,-4.728215443929014,-3.794038576126095,1.2257885505510393,15,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
8,0.0516514778137207,0.02217535503315816,0.0018969058990478515,0.00011928488241989383,,10,100,1337,"{'model__max_depth': None, 'model__max_leaf_nodes': 10, 'model__n_estimators': 100, 'model__random_state': 1337}",-3.9652692804972447,-4.189943398539214,-3.799171518452971,-2.6653705449422205,-1.039502034250893,-5.490548952593104,-2.900179746863955,-4.086252872576028,-5.3079601776849525,-4.6317987782796255,-3.807599730468021,1.2570573573563166,18,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
9,0.008105826377868653,0.004058095410240928,0.0018490791320800782,0.0020952981813414932,2,,10,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': None, 'model__n_estimators': 10, 'model__random_state': 1337}",-4.007855171203607,-4.234150543212882,-3.6867059097290054,-2.8559027244372204,-1.3437226121690515,-4.567553612804636,-1.7038397892543287,-3.901063457912886,-6.806189505451863,-4.643307164510082,-3.7750290490685563,1.480016591853618,9,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
10,0.01046738624572754,0.0030836994028177783,0.0012200832366943359,0.0010136493241619238,2,,20,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': None, 'model__n_estimators': 20, 'model__random_state': 1337}",-4.249801574800609,-4.089078017461867,-3.7416971508207952,-2.5848688317882305,-1.2599109877007038,-4.413554496180785,-2.6795996887980946,-3.80260610006315,-5.967105925764611,-4.851988192967002,-3.764021096634585,1.2505885786737911,5,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
11,0.03902294635772705,0.00500409284033864,0.0024230241775512694,0.0017943675530528583,2,,100,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': None, 'model__n_estimators': 100, 'model__random_state': 1337}",-3.9288440079602536,-4.2037861823253255,-4.027957450030004,-2.476237953533604,-1.1454898054071747,-5.232117295354845,-2.931636476549278,-4.122449820687194,-5.478264747400232,-4.721969295901351,-3.8268753035149268,1.2489493647160752,21,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
12,0.005970191955566406,0.0035659121243554323,0.001159524917602539,0.000979076856235729,2,5,10,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 5, 'model__n_estimators': 10, 'model__random_state': 1337}",-4.007855171203607,-4.234150543212882,-3.6867059097290054,-2.8559027244372204,-1.3437226121690515,-4.567553612804636,-1.7038397892543287,-3.901063457912886,-6.806189505451863,-4.643307164510082,-3.7750290490685563,1.480016591853618,9,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
13,0.01071324348449707,0.0034824104154099625,0.0010319232940673828,0.0004361941605941175,2,5,20,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 5, 'model__n_estimators': 20, 'model__random_state': 1337}",-4.249801574800609,-4.089078017461867,-3.7416971508207952,-2.5848688317882305,-1.2599109877007038,-4.413554496180785,-2.6795996887980946,-3.80260610006315,-5.967105925764611,-4.851988192967002,-3.764021096634585,1.2505885786737911,5,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
14,0.03902335166931152,0.004781501104487591,0.0018331527709960938,7.680963042749032e-05,2,5,100,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 5, 'model__n_estimators': 100, 'model__random_state': 1337}",-3.9288440079602536,-4.2037861823253255,-4.027957450030004,-2.476237953533604,-1.1454898054071747,-5.232117295354845,-2.931636476549278,-4.122449820687194,-5.478264747400232,-4.721969295901351,-3.8268753035149268,1.2489493647160752,21,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
15,0.005529141426086426,0.0028857039508962084,0.0006784200668334961,4.08456675110033e-05,2,10,10,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 10, 'model__n_estimators': 10, 'model__random_state': 1337}",-4.007855171203607,-4.234150543212882,-3.6867059097290054,-2.8559027244372204,-1.3437226121690515,-4.567553612804636,-1.7038397892543287,-3.901063457912886,-6.806189505451863,-4.643307164510082,-3.7750290490685563,1.480016591853618,9,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
16,0.007836532592773438,5.4620213490555796e-05,0.000777435302734375,1.0070073758961602e-05,2,10,20,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 10, 'model__n_estimators': 20, 'model__random_state': 1337}",-4.249801574800609,-4.089078017461867,-3.7416971508207952,-2.5848688317882305,-1.2599109877007038,-4.413554496180785,-2.6795996887980946,-3.80260610006315,-5.967105925764611,-4.851988192967002,-3.764021096634585,1.2505885786737911,5,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
17,0.036237788200378415,0.003502171887817419,0.001781463623046875,4.112039730840571e-05,2,10,100,1337,"{'model__max_depth': 2, 'model__max_leaf_nodes': 10, 'model__n_estimators': 100, 'model__random_state': 1337}",-3.9288440079602536,-4.2037861823253255,-4.027957450030004,-2.476237953533604,-1.1454898054071747,-5.232117295354845,-2.931636476549278,-4.122449820687194,-5.478264747400232,-4.721969295901351,-3.8268753035149268,1.2489493647160752,21,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
18,0.008763408660888672,0.005540263536029243,0.0014388322830200194,0.001797505604156719,5,,10,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': None, 'model__n_estimators': 10, 'model__random_state': 1337}",-3.5901877848307207,-3.9368706258138104,-3.451740315755205,-2.7913833618164006,-1.3151855977376214,-4.981980181012841,-1.9069000142415404,-3.9750848388671898,-5.424717407226569,-4.458952941894529,-3.583300306919643,1.224399736457778,1,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
19,0.008418941497802734,0.0009472053723219423,0.0008733510971069336,0.0001947712117709406,5,,20,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': None, 'model__n_estimators': 20, 'model__random_state': 1337}",-3.9448320515950512,-4.115747629801433,-3.310349477132155,-2.792119425455735,-1.1555037854512478,-4.736738178071528,-2.9056214345296154,-3.8501271057128803,-5.224492797851559,-4.687083892822261,-3.6722615778423466,1.1270512270160897,3,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
20,0.03914351463317871,0.0028354521897178157,0.0023946762084960938,0.0016075537395729758,5,,100,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': None, 'model__n_estimators': 100, 'model__random_state': 1337}",-3.839978535388758,-4.051239038885217,-3.732343386404858,-2.5389929790920744,-1.0421188555399623,-5.489320979212186,-2.9088677762349393,-4.112046344030472,-5.3421803944905495,-4.593031036376954,-3.765011932565597,1.2651330264483693,8,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
21,0.005730271339416504,0.001965289869795888,0.0008195161819458008,0.00020448818506346164,5,5,10,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': 5, 'model__n_estimators': 10, 'model__random_state': 1337}",-3.944556225004652,-4.313734222412103,-3.5549474868774267,-3.107303080240888,-1.3646884985657095,-4.732685647893999,-1.679624798002692,-3.9854569610111357,-7.3003000104389795,-4.643307164510082,-3.862660409495767,1.5836581981711204,26,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
22,0.01135411262512207,0.0053190009778683375,0.0011550188064575195,0.0007706998726808619,5,5,20,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': 5, 'model__n_estimators': 20, 'model__random_state': 1337}",-4.101793818519229,-4.037889793395999,-3.5831341872442293,-2.787234194437667,-1.2961414758460137,-4.515866128114243,-2.794422024962188,-3.844441698952335,-6.296133731753974,-4.851988192966985,-3.8109045246192865,1.278729996894339,19,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
23,0.04231441020965576,0.005400705271268379,0.002768802642822266,0.0018597652237078673,5,5,100,1337,"{'model__max_depth': 5, 'model__max_leaf_nodes': 5, 'model__n_estimators': 100, 'model__random_state': 1337}",-3.94683899694445,-4.149057841783616,-3.884809307742427,-2.5480129590209115,-1.1056456762456208,-5.335901971800053,-2.8059489502976986,-4.169891465289828,-5.6306477329017355,-4.7889336762927766,-3.8365688578319115,1.2952780642112423,24,finbert_summary_sentiment_df,20,5,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
